id,title,created_at,last_posted_at,views,like_count,category_id
11405,[Adventurer] Them Bones,2017-05-11T15:44:16.800Z,2017-05-14T00:45:03.264Z,1616,20,1
11425,[Solved] Please Help! Python Backwood Forest,2017-05-13T06:48:00.993Z,2017-05-13T16:54:24.708Z,518,8,9
2887,Why I get Error: assigning to rvalue?,2015-02-27T01:24:47.244Z,2017-05-13T16:37:39.435Z,31457,6,9
11054,"Coding Errors for ""Lua"" in most levels after Blind Distance",2017-03-31T14:08:44.072Z,2017-05-11T16:53:56.833Z,1328,14,7
11356,"Уровень ""охота началась"" не могу пройти",2017-05-06T05:20:13.302Z,2017-05-12T12:31:47.003Z,940,0,16
9746,Missing Level 52/53 ->52/52,2016-11-27T00:52:27.699Z,2017-05-11T17:52:14.523Z,1839,34,9
11015,Is Codecombat a Business?,2017-03-26T22:19:15.657Z,2017-05-11T15:27:56.624Z,748,15,9
11383,Giving Heroes twice,2017-05-08T21:34:53.294Z,2017-05-11T15:05:00.142Z,526,13,9
11137,Translation of error messages,2017-04-08T08:51:34.231Z,2017-05-11T05:03:00.566Z,1031,15,5
11254,Will CodeCombat cover regular expressions and other advanced techniques?,2017-04-21T23:37:27.961Z,2017-05-10T22:35:47.427Z,428,4,9
11253,hero.findItems() locking up code?,2017-04-21T19:14:11.103Z,2017-05-10T22:27:43.794Z,408,6,7
11146,Make it possible to highlight and copy text from the hints,2017-04-09T16:53:03.685Z,2017-05-10T22:23:23.938Z,663,14,9
11138,Translating Character Messages,2017-04-08T08:58:33.465Z,2017-05-10T22:08:29.447Z,682,15,5
11044,Toggle Shortcuts,2017-03-30T11:22:49.232Z,2017-05-10T21:57:19.417Z,462,4,9
10923,CodeCombat会有C语言模式吗？,2017-03-19T02:10:18.227Z,2017-05-10T21:51:29.472Z,1205,2,15
10878,Help with zero sum,2017-03-14T18:09:39.553Z,2017-05-10T14:00:33.198Z,801,9,9
220,Level Progression Visualization,2014-01-12T09:28:03.339Z,2017-05-09T14:56:27.086Z,1786,4,3
11390,Если наименование у врагов?,2017-05-09T10:53:54.688Z,2017-05-09T13:07:48.031Z,384,0,9
11387,Не могу понять почему не работает часть кода,2017-05-09T07:11:40.382Z,2017-05-09T10:26:53.528Z,1277,10,9
11376,Dangerous Key: please help me,2017-05-08T09:51:20.377Z,2017-05-08T21:02:59.213Z,765,9,9
11379,I have filed tree complaints today,2017-05-08T16:16:38.811Z,2017-05-08T17:04:16.834Z,303,4,9
11374,[SOLVED] Wandering Souls Cannot Define a Variable,2017-05-07T23:03:43.240Z,2017-05-08T17:03:42.877Z,802,12,7
4243,Need advice for lost viking code,2015-06-16T15:15:55.493Z,2017-05-08T15:58:41.083Z,8714,6,9
11369,Restricted AND Required boots in Mountain 1st location (Crag Tag),2017-05-07T20:22:49.966Z,2017-05-07T20:36:15.142Z,886,4,7
6569,Do you know any good strategy for Brawls?,2016-01-24T21:25:28.634Z,2017-05-07T17:00:28.767Z,1517,8,9
11363,Unable to complete [Backwoods Forest] Spring Thunder,2017-05-06T21:20:42.657Z,2017-05-07T02:08:45.891Z,1181,14,9
9228,Guard Dog. Help plz,2016-10-08T14:08:45.239Z,2017-05-07T01:49:01.792Z,1337,6,9
7722,Help! Help! No free levels available,2016-05-25T05:26:30.191Z,2017-05-07T01:47:29.974Z,957,7,9
9341,What is door? Exists an array of doors?,2016-10-15T08:18:05.894Z,2017-05-07T01:45:58.423Z,660,0,9
10488,Long Range Division Help,2017-02-08T15:54:14.646Z,2017-05-07T01:44:52.992Z,1065,7,9
11342,[SOLVED] Else Doesn't Work,2017-05-04T23:26:51.639Z,2017-05-05T18:43:57.999Z,1041,3,9
11326,Singapore Connection Issues,2017-05-02T02:49:20.684Z,2017-05-04T15:06:44.290Z,766,3,9
11289,Backwoods Brawl bugging out?,2017-04-27T05:33:45.685Z,2017-05-03T12:04:05.392Z,706,10,9
11331,Como pasar el último nivel de la pirámide,2017-05-02T15:53:17.573Z,2017-05-02T23:34:21.490Z,631,3,18
11324,Решений задачек нету в планах?,2017-05-01T22:33:47.046Z,2017-05-02T06:15:53.227Z,419,1,16
11319,"Wishing Well - ""Ran out of time"" Bug (Python)",2017-05-01T02:05:51.218Z,2017-05-02T05:16:34.461Z,807,9,1
2547,Is CodeCombat offline a lot?,2015-01-31T22:53:40.121Z,2017-05-02T01:24:38.432Z,2876,17,6
11311,CodeCombat Range Finder Help,2017-04-29T16:50:47.150Z,2017-04-30T20:34:16.424Z,2236,16,9
2802,Teach me to code! lvl sarven-shepherd,2015-02-20T19:46:36.769Z,2017-04-30T15:54:46.268Z,5893,65,1
11313,Requirements for continuing with Game Development 2 (Solved),2017-04-30T12:17:36.986Z,2017-04-30T12:17:37.082Z,713,2,9
10722,{SOLVED} Prime pathing help,2017-02-26T03:22:36.121Z,2017-04-29T18:21:23.953Z,768,13,9
11307,Should I be able to call a function from within a function?,2017-04-29T05:49:20.477Z,2017-04-29T18:19:46.141Z,424,5,9
9662,[Adventurer] Vision of Ogres,2016-11-17T06:32:31.982Z,2017-04-29T08:26:29.978Z,1178,55,1
11288,Distance issues on Summit's Gate after scrolling?,2017-04-27T04:46:02.633Z,2017-04-29T05:43:40.750Z,394,14,9
1446,Python and global variables,2014-11-24T23:50:07.092Z,2017-04-29T05:22:44.899Z,2096,12,7
10145,Dungeon - Cupboards Of Kithgard,2017-01-01T01:01:30.086Z,2017-04-29T05:10:51.624Z,3329,32,7
8128,Can you increase or reset hero's health by code?,2016-06-21T15:36:17.805Z,2017-04-29T04:24:29.671Z,1767,4,9
11291,Need help with Siege of Stonehold,2017-04-27T14:33:48.568Z,2017-04-28T15:27:40.613Z,400,6,9
2415,New level : Mad Maxer,2015-01-22T01:06:17.333Z,2017-04-28T02:42:11.617Z,8766,8,1
11287,Sarven Sum Fire trap calculation help,2017-04-27T02:26:59.774Z,2017-04-28T02:14:51.063Z,885,11,9
11290,[SOLVED] I need help teachers,2017-04-27T14:03:08.812Z,2017-04-27T18:01:17.947Z,809,2,9
8653,Has anyone used this at the university level?,2016-08-14T21:09:25.780Z,2017-04-27T12:28:05.232Z,2721,4,13
3439,Stuck cloudrip commander,2015-04-08T06:17:46.354Z,2017-04-27T05:18:19.174Z,8860,9,1
2149,Need more Gems!,2014-12-31T21:41:15.866Z,2019-06-15T02:39:57.100Z,13212,162,9
11263,Где почитать про методы и атрибуты?,2017-04-23T13:23:22.447Z,2017-04-26T19:43:29.947Z,845,0,16
8521,Really need help guys :(,2016-07-28T16:40:01.766Z,2017-04-26T16:17:17.575Z,1234,33,9
10740,What I am I doing wrong here Backwoods Brawl? (Javascript),2017-02-27T00:50:00.486Z,2017-04-24T19:17:11.722Z,939,1,13
10520,"Question,i have a problem",2017-02-11T01:30:27.156Z,2017-04-24T19:16:56.876Z,894,1,13
11267,Stranded in the dunes without flags [python],2017-04-24T07:26:28.373Z,2017-04-24T16:48:50.196Z,498,0,9
11258,Sharing Accounts,2017-04-22T04:03:00.082Z,2017-04-24T03:11:34.713Z,415,4,9
11241,Level - safety blanket; help with using arrays to attack every other enemy,2017-04-20T15:27:37.181Z,2017-04-22T04:10:17.711Z,942,2,9
11255,Not sure how to sign up for Code and Play Adventure if you already have CodeCombat account,2017-04-22T01:20:43.291Z,2017-04-22T04:05:11.386Z,381,2,9
10424,Premium account and new release,2017-02-01T22:58:16.315Z,2017-02-02T13:57:34.678Z,971,2,9
11251,My Clan: The Cafeteria,2017-04-21T13:50:22.440Z,2019-06-12T01:02:19.669Z,428,0,9
4191,Skating Away help,2015-06-10T22:01:21.878Z,2017-04-21T01:57:10.253Z,1409,1,9
11244,Backwoods Forest: A fine Mint,2017-04-20T21:36:09.202Z,2017-04-21T01:27:04.347Z,587,3,9
4526,"How to clear Kithgard Mastery,someone help?",2015-07-20T03:25:12.278Z,2017-04-21T01:23:01.219Z,12144,1,1
8993,Help with `Treasured In Ice`,2016-09-18T21:31:53.240Z,2017-04-21T01:21:48.761Z,971,0,9
8165,I accidentally became a student- how do i fix?,2016-06-24T19:30:26.119Z,2017-04-21T01:19:47.939Z,1038,1,9
9279,[Adventurer] Olympic Race,2016-10-12T18:39:19.471Z,2017-04-21T01:18:17.451Z,1443,2,1
6582,"Prime pathing, help!",2016-01-25T19:06:09.923Z,2017-04-20T22:19:19.234Z,4311,1,9
11239,How is explosion damage calculated?,2017-04-20T03:22:31.394Z,2017-04-20T18:20:53.897Z,700,8,9
11200,Your post on Cannot Receive Recovery Password,2017-04-14T22:01:34.234Z,2017-04-19T23:44:44.593Z,651,1,7
11226,"Help With ""Zigzag And Zoom""",2017-04-18T20:28:10.229Z,2017-04-19T15:31:04.174Z,671,1,9
11010,Diamond Dozen help,2017-03-26T12:40:21.211Z,2017-04-18T13:00:58.698Z,782,6,6
11220,2 while conditions leading to an infinite loop,2017-04-18T06:28:14.813Z,2017-04-18T07:12:02.728Z,435,3,9
11214,Problem with Preferential Treatment level,2017-04-17T10:59:57.033Z,2017-04-18T03:00:14.872Z,450,5,1
11203,Can´t start Game Dev 2,2017-04-15T16:33:57.294Z,2017-04-17T20:23:35.933Z,712,1,9
6480,Zoo Keeper Help!(Python),2016-01-16T19:12:35.783Z,2017-04-16T18:56:30.957Z,3292,11,9
11205,Ice Hunter - 4 Yaks problem,2017-04-15T23:02:52.923Z,2017-04-16T03:13:12.446Z,2367,12,7
10578,[Adventurer] Danger Picklock,2017-02-16T09:53:26.033Z,2017-02-19T11:44:01.893Z,1010,6,1
2457,Can I cheat ? Or skip levels in some way?,2015-01-26T13:48:08.229Z,2017-04-15T20:53:52.025Z,28594,9,9
10320,"Gas Attack, Sarven Desert",2017-01-20T14:15:08.850Z,2017-04-15T03:07:07.899Z,1783,7,1
11195,Backwoods Standoff,2017-04-13T22:26:42.999Z,2017-04-14T23:18:43.835Z,3669,4,9
1692,Cannot receive a recovery password!,2014-12-10T14:04:28.786Z,2017-04-14T22:31:38.313Z,1639,1,7
11191,[Adventurer] Mail Interceptor,2017-04-13T11:59:23.705Z,2017-04-14T06:19:56.040Z,702,3,1
7842,Slumbering Sample javascript,2016-06-02T10:38:51.387Z,2016-06-03T09:27:02.349Z,1167,1,8
11173,Throwers - how to they aim when I move? (Why do they hit me?),2017-04-11T23:24:07.520Z,2017-04-13T22:11:43.303Z,722,17,9
11192,Basin Stampede - Being run over by yaks when they spawn in hero's y position,2017-04-13T12:31:49.357Z,2017-04-13T17:33:49.510Z,446,1,9
11005,Help on savern desert: hoarding gold,2017-03-26T01:55:53.528Z,2017-04-13T01:33:17.935Z,721,0,7
11162,Did CS2.38 PHD Kitty level break? (Python),2017-04-10T20:39:00.123Z,2017-04-11T15:04:13.770Z,844,4,9
11169,Trying to replace variable (var c = hero.FindNearestItem()) with just hero.FindNearestItem() and the game returns unexpected errors,2017-04-11T08:36:13.802Z,2017-04-11T13:57:50.074Z,592,5,9
11157,How in the world am I supposed to complete Grim Determination?,2017-04-10T17:08:20.446Z,2017-04-11T11:48:39.981Z,381,2,9
9655,[Adventurer] Passing Through,2016-11-16T14:57:07.824Z,2017-04-11T10:41:25.910Z,1431,9,1
11166,[SOLVED] Help with Infinite Loop in Function in Weakest Quickest,2017-04-11T02:27:40.367Z,2017-04-11T02:42:14.931Z,531,6,9
11130,Help with serven shepherd,2017-04-08T04:29:36.074Z,2017-04-11T01:18:13.539Z,693,12,6
11160,[ANSWERED] Subscription question,2017-04-10T20:05:20.453Z,2017-04-10T23:02:01.860Z,374,4,9
11150,Guess who is back and never leaving?!,2017-04-10T06:44:35.022Z,2017-04-10T06:44:35.084Z,340,3,9
8552,What in carnation not letting me win,2016-08-01T05:44:10.321Z,2017-04-10T04:16:06.670Z,1499,10,7
10736,[SOLVED] Not able to continue level,2017-02-26T22:10:14.253Z,2017-04-10T03:10:33.953Z,557,1,7
11037,Part of help text missing in i18n. Discovered in an article. How to translate?,2017-03-29T21:09:28.959Z,2017-04-09T18:43:48.029Z,717,5,5
11145,How to translate Articles,2017-04-09T14:36:10.879Z,2017-04-09T14:36:10.966Z,848,8,5
11103,"Не могу пройти ""сорванный пикник""",2017-04-05T23:46:57.945Z,2017-04-09T07:54:20.386Z,899,11,9
11140,"Помощь со ""Слепым расстоянием""",2017-04-08T14:34:28.125Z,2017-04-09T05:20:23.859Z,1815,1,16
11136,"[SOLVED]Forum not providing ""Higher Love"" badge despite fulfilling criteria?",2017-04-08T05:18:42.348Z,2017-04-08T16:52:06.533Z,521,6,9
11135,Don't ruhs - Overview Body - mistake?,2017-04-08T04:59:02.260Z,2017-04-08T17:01:11.972Z,911,15,2
8133,Friend and Foe (help needed),2016-06-21T19:18:05.754Z,2017-04-08T05:10:59.986Z,3870,8,9
10140,"Dimond Dozen - please, assist",2016-12-31T18:36:03.434Z,2017-04-08T05:09:36.417Z,1235,3,9
11116,Closed Crossroad (python),2017-04-07T01:30:28.326Z,2017-04-08T04:25:07.266Z,2037,12,9
10616,Library Tactician [Help Needed],2017-02-19T07:52:16.015Z,2017-04-07T23:42:38.253Z,496,2,9
11123,"Questions about ""Regular"" status",2017-04-07T15:36:57.192Z,2017-04-07T16:44:11.468Z,386,5,9
11095,Codecombat feedbacks?,2017-04-05T00:49:02.025Z,2017-04-06T22:42:39.883Z,495,4,9
11112,"Why does the pet.on(""spawn"", onSpawn) code run continuously?",2017-04-06T10:13:37.809Z,2017-04-06T16:46:54.452Z,806,7,9
11087,Library Tactician - Python,2017-04-04T02:50:24.408Z,2017-04-06T15:25:41.381Z,838,1,9
11099,[SOLVED]Problem with function,2017-04-05T18:15:37.876Z,2017-04-06T15:24:58.480Z,727,12,9
1154,Unlocking Heros,2014-10-03T19:35:13.296Z,2017-04-06T03:05:12.284Z,2628,0,9
11073,Hidden multiplayer arenas,2017-04-02T09:24:59.969Z,2017-04-03T16:33:47.286Z,537,3,9
11101,"Есть те кто самостоятельно учить на Front end, React;",2017-04-05T18:50:01.408Z,2017-04-05T18:50:01.472Z,391,0,16
11092,For and range function,2017-04-04T17:52:44.001Z,2017-04-05T17:03:57.056Z,865,11,9
7626,Ritual of Rectangling - Adventurer Feedback,2016-05-19T01:14:24.261Z,2017-04-05T15:46:40.292Z,4618,58,1
7009,Solved - Can't beat Signal Corpse,2016-03-14T18:36:55.631Z,2017-04-05T14:59:40.218Z,2342,0,9
9862,Cloudrip Treasure,2016-12-08T08:28:52.581Z,2017-04-05T13:07:07.528Z,1443,3,9
10580,[Adventurer] Bone Dance,2017-02-16T11:42:37.086Z,2017-04-05T05:46:55.033Z,756,7,1
11090,Unlock Cloudrip Mountain,2017-04-04T15:00:36.204Z,2017-04-04T23:03:23.231Z,808,11,1
11057,Why does function cleaveWhenClose(enemy) return errors when function cleaveWhenClose(target) works well?,2017-03-31T15:35:59.188Z,2017-04-03T04:20:32.933Z,711,1,9
9510,Profile name change,2016-11-02T16:27:15.269Z,2017-04-03T04:16:07.494Z,579,1,9
10950,The Final Kithmaze is Laggy,2017-03-21T20:32:50.492Z,2017-04-03T01:45:42.612Z,558,2,7
9887,[Adventurer] Safe Spot,2016-12-09T21:40:10.103Z,2017-03-28T03:55:03.995Z,1272,19,1
11019,[Solved] Sowing fire help!,2017-03-27T03:40:40.061Z,2017-04-02T09:11:06.449Z,1366,5,9
11040,Help for a level please,2017-03-29T23:53:51.892Z,2017-04-01T23:29:37.808Z,785,12,9
11066,"Проблема на уровне ""Слабейший Скорострел""",2017-04-01T13:51:01.292Z,2017-04-01T13:51:01.379Z,527,0,16
11065,Bash em all? Bug?,2017-04-01T08:10:55.335Z,2017-04-01T08:15:10.931Z,573,3,7
9660,[Adventurer] Double Agent,2016-11-17T06:14:56.325Z,2017-04-01T02:22:18.171Z,1544,23,1
11045,[Idea] More New World Ideas,2017-03-30T16:35:13.349Z,2017-03-31T07:05:20.490Z,454,5,9
8642,Feedback: Maniac munchkins,2016-08-13T06:32:54.703Z,2017-03-30T19:55:23.668Z,1900,2,1
2709,The Trials Help!,2015-02-15T06:35:02.774Z,2017-03-30T16:54:10.687Z,8199,2,1
8481,Crux of desert: What is wrong with my code?,2016-07-23T12:55:20.557Z,2017-03-30T16:44:48.043Z,1019,7,9
11033,Wolf Spawn Function,2017-03-29T15:43:50.624Z,2017-03-30T15:19:07.347Z,441,8,9
10930,Is there any way to play the CodeCombat Alpha levels again?,2017-03-19T23:15:27.296Z,2017-03-29T16:34:53.787Z,468,8,9
1943,Having trouble with Siege of Stronghold: please review my code,2014-12-17T17:34:28.502Z,2017-03-28T23:53:48.613Z,1862,1,9
4248,Sand Snakes Javascript,2015-06-17T02:30:23.048Z,2017-03-28T15:41:29.690Z,3937,4,1
8508,Gas Attack Equipment,2016-07-26T13:42:28.536Z,2016-07-26T17:05:09.735Z,904,3,9
3962,"3 questions, last campaign level?, multiplayer grayed , hide level?",2015-05-18T21:07:34.151Z,2017-03-27T17:01:06.285Z,1015,1,9
10995,[Solved] How do I change my weapon in the Dueling Grounds?,2017-03-25T00:20:23.513Z,2017-03-26T21:20:49.632Z,605,0,9
11007,Clash of Clones - No Weapon,2017-03-26T03:41:22.323Z,2017-03-26T17:47:02.954Z,628,2,9
10989,Volcano World Ideas?,2017-03-24T18:54:35.516Z,2017-03-26T01:05:34.851Z,776,20,9
10899,Beginners hammer decals,2017-03-17T14:22:42.401Z,2017-03-24T19:01:26.641Z,845,15,7
9452,Question about Marauder in Sarven Desert,2016-10-25T20:23:06.382Z,2017-03-24T15:52:10.075Z,1101,2,9
8884,What level do you have to beat in Cloudrip Mountain to unlock Kelvintaph Glacier,2016-09-07T02:17:33.123Z,2017-03-24T15:35:41.436Z,1085,0,9
8574,LUA Wrong error + Extreme lag on Hold The Forest Pass,2016-08-04T11:07:31.622Z,2017-03-24T15:32:20.136Z,671,1,9
3701,Level: Library Tactician help,2015-04-29T08:27:48.376Z,2017-03-24T12:14:55.376Z,5599,2,9
10981,How do you get poisoned throwing shard?,2017-03-24T00:50:33.901Z,2017-03-24T11:10:09.109Z,317,0,9
10119,"Help with level ""Volcano fighters""",2016-12-29T14:09:30.452Z,2017-03-23T19:09:14.000Z,863,0,9
9770,Need help on Friend and Foe,2016-11-29T23:07:26.999Z,2017-03-23T15:55:16.137Z,1343,0,1
10967,Coverage decreased -35 %,2017-03-22T15:19:19.291Z,2017-03-23T13:23:48.084Z,736,2,5
9172,Usual day / Help plz. My code is too short,2016-10-04T20:54:20.454Z,2017-03-22T21:45:53.483Z,3262,9,9
10958,Raiders of the long dark help 2,2017-03-22T09:24:14.396Z,2017-03-22T18:59:19.471Z,481,0,9
10948,I can't understand the language in the game,2017-03-21T15:18:25.655Z,2017-03-21T20:26:59.845Z,465,12,9
7845,Fragile Maze - adventurer feedback,2016-06-02T12:38:35.292Z,2017-03-21T14:59:50.870Z,3328,7,1
7840,Think Ahead - adventurer feedback,2016-06-02T04:10:22.528Z,2017-03-21T06:25:07.742Z,1288,1,1
10926,What does this mean?,2017-03-19T17:42:28.805Z,2017-03-21T04:07:50.870Z,735,2,9
10928,[SOLVED] Odd Sandstorm yak problem,2017-03-19T20:26:45.220Z,2017-03-20T20:54:20.262Z,1533,3,9
10936,[SOLVED] Burlbole grove trouble,2017-03-20T15:49:11.303Z,2017-03-20T18:36:00.132Z,879,3,9
10857,Greed traps problem,2017-03-12T11:57:00.583Z,2017-03-19T22:42:47.953Z,2501,2,9
10920,Mightier Than the Sword,2017-03-18T23:35:20.207Z,2017-03-19T13:54:23.662Z,605,1,9
9597,[Adventurer] Uneasy Truce,2016-11-10T15:28:05.208Z,2017-03-19T02:22:54.597Z,1423,4,1
9344,While-true loop and while-loop,2016-10-15T12:11:59.696Z,2017-03-18T23:45:39.346Z,1457,1,7
591,Am I the only one who can't type in the editor,2014-03-27T12:47:16.206Z,2017-03-18T17:12:36.977Z,4193,0,7
10855,[Bug] Stranded In the Dunes,2017-03-12T07:16:19.200Z,2017-03-18T13:09:09.121Z,824,11,7
10905,Unit.id is not defined [hero.say(unit.id)],2017-03-17T22:03:15.872Z,2017-03-17T23:54:45.761Z,551,0,7
10610,Help with lost viking,2017-02-18T16:04:05.610Z,2017-03-17T19:51:38.354Z,1024,3,9
10823,[Help] Alchemic Power,2017-03-08T18:36:34.915Z,2017-03-17T19:50:13.910Z,1124,3,7
9905,No Games To Simulate,2016-12-10T20:08:52.028Z,2017-03-17T00:04:42.944Z,1357,5,7
10864,Solved: Dueling Grounds ogre,2017-03-13T09:16:11.377Z,2017-03-13T09:16:11.428Z,908,1,9
9422,LUA code patch for - Forest - Seek-and-Hide - posted intro/ overview / and default code,2016-10-22T01:23:33.365Z,2016-11-08T20:18:52.225Z,1040,0,2
10567,Lua语言进行游戏时一些bug的汇报,2017-02-15T09:27:37.035Z,2017-03-16T04:33:34.380Z,1049,1,15
10886,Leave it to Cleaver Help,2017-03-15T18:39:38.649Z,2017-03-15T20:03:14.916Z,743,6,9
10885,Help! Need to unenroll from a class,2017-03-15T05:43:20.983Z,2017-03-15T18:23:16.983Z,380,2,9
10730,Stranded in the dunes please help,2017-02-26T20:14:56.095Z,2017-03-15T18:09:23.539Z,1880,3,9
10742,No submit button on Cloudrip Siege,2017-02-27T01:17:18.468Z,2017-03-15T18:05:46.914Z,506,2,7
10869,Веб разработка№2 не работает,2017-03-13T16:48:37.007Z,2017-03-15T16:06:36.879Z,1078,0,16
10879,Simulate problem,2017-03-14T18:26:57.592Z,2017-03-15T04:22:46.047Z,298,2,9
10881,Level: Wild Horses Need help,2017-03-14T19:44:33.560Z,2017-03-15T04:21:34.212Z,405,2,9
10873,Dance-Off help? Look at my code please,2017-03-13T21:11:03.806Z,2017-03-14T22:43:42.897Z,473,1,9
10439,Useful Competitors Lua problem,2017-02-03T19:47:14.989Z,2017-03-14T18:52:24.022Z,702,1,7
10609,Stuck on mounten mernchnts,2017-02-18T15:27:25.200Z,2017-03-14T17:33:20.580Z,732,1,9
10870,Rich forager - infinite loop?,2017-03-13T19:07:12.165Z,2017-03-14T07:02:51.824Z,453,5,9
10483,"""convient enemy"" possible bug",2017-02-08T09:24:20.678Z,2017-03-14T06:29:47.770Z,1188,1,1
10867,Using ClassCode for Individual Account,2017-03-13T13:43:19.449Z,2017-03-13T14:51:57.099Z,409,0,9
4221,How to comment multiple lines in the code,2015-06-14T09:23:16.532Z,2017-03-13T09:45:44.931Z,1963,5,9
10774,Unable to store positions in variables,2017-03-02T06:47:42.491Z,2017-03-12T23:01:01.182Z,585,2,9
10716,Logical circle please help,2017-02-25T19:13:25.900Z,2017-03-12T22:54:17.524Z,2887,0,9
10579,Kelvintaph burgler paladin,2017-02-16T09:56:18.886Z,2017-03-12T21:44:29.284Z,967,0,9
10859,Dueling Grounds help,2017-03-12T12:25:39.009Z,2017-03-12T18:36:05.583Z,806,6,9
10850,Desert - Clash of Clones Help,2017-03-11T17:21:38.004Z,2017-03-12T00:09:09.664Z,1034,0,9
10760,Cloudrip Commander help please [python],2017-03-01T00:21:19.620Z,2017-03-11T10:03:01.141Z,2890,4,9
10660,Tutorials about Level Editor,2017-02-21T14:46:55.620Z,2017-03-11T01:32:05.385Z,756,1,2
9783,How does student in class see kathgard dungeon map (aka /play/dungeon)?,2016-12-01T03:13:00.086Z,2017-03-10T17:46:42.441Z,1077,0,13
10837,FRIEND-OR-FOE lua template,2017-03-09T22:41:41.563Z,2017-03-10T04:08:28.410Z,420,3,9
10840,HTML Part 2 issues,2017-03-10T00:42:43.297Z,2017-03-10T04:07:07.802Z,423,1,9
10832,Zoo Keeper : Defend or Attack?,2017-03-09T16:59:59.982Z,2017-03-10T02:01:51.528Z,483,2,9
10835,IF-STRAVAGANZA - FOREST lua bug,2017-03-09T20:47:44.416Z,2017-03-09T21:16:07.581Z,863,2,7
10836,BACK-TO-BACK level lua,2017-03-09T20:54:30.529Z,2017-03-09T21:12:18.936Z,636,0,7
10525,Joining a class by teacher code when using individual account?,2017-02-11T03:37:57.797Z,2017-03-09T17:46:31.217Z,2338,1,9
10826,Go back to Single Player from Student,2017-03-08T22:34:02.454Z,2017-03-09T05:26:14.248Z,347,1,9
10828,Found a protecial bug please help ...... Game dev 2 4. Guard duty,2017-03-09T03:23:53.086Z,2017-03-09T05:25:20.380Z,820,4,7
10799,Why a lot of bugs?,2017-03-05T15:12:57.465Z,2017-03-09T01:54:29.768Z,495,1,9
1218,Level: Lowly Kithmen,2014-10-24T16:48:47.965Z,2017-03-08T22:41:20.029Z,4838,1,7
10821,Mad max strikes back problem(python),2017-03-08T11:03:59.099Z,2017-03-08T18:54:08.270Z,932,6,9
10818,Bouder woods please help[python],2017-03-08T01:33:44.652Z,2017-03-08T16:15:30.909Z,463,0,9
9732,"Help with ""Cluttered Corridors""",2016-11-25T04:55:05.176Z,2017-03-08T12:46:23.005Z,1002,7,9
8513,Error forest evasion,2016-07-27T20:08:08.831Z,2017-03-07T19:22:25.222Z,593,0,7
10812,Backwoods standoff help,2017-03-07T03:54:49.606Z,2017-03-07T04:14:11.880Z,846,0,9
10811,Help shine getter,2017-03-07T00:43:58.524Z,2017-03-07T03:08:52.905Z,515,1,9
10803,Unable to Load Level - Message for all levels,2017-03-06T09:45:48.568Z,2017-03-06T17:21:22.266Z,472,6,9
10753,How can I change the default language?,2017-02-28T02:27:56.462Z,2017-03-06T16:41:08.312Z,961,8,9
10791,Sos on leave it on cleaver! any help?,2017-03-04T13:42:07.280Z,2017-03-05T22:01:26.226Z,586,4,1
10796,(Bug) Range Peasant Protection,2017-03-05T14:13:20.995Z,2017-03-05T21:58:24.222Z,473,2,9
9393,[Adventurer] Alchemic Power,2016-10-20T04:56:20.965Z,2017-03-05T19:13:50.592Z,2056,3,1
10797,Small question after 8 hours of doing one Level,2017-03-05T14:52:36.957Z,2017-03-05T19:07:57.376Z,423,0,9
9185,[Adventurer] Pet Translator,2016-10-05T18:01:14.797Z,2017-03-05T19:04:39.817Z,2050,7,1
10792,Corrdinated defense help [python],2017-03-05T01:51:20.055Z,2017-03-05T01:56:22.880Z,493,2,9
1904,Is there a way to just start over and delete my progress?,2014-12-15T05:16:23.682Z,2015-08-27T14:44:08.981Z,11817,58,1
10787,Help on kithgard brawl no.6,2017-03-03T07:14:45.583Z,2017-03-03T22:47:17.142Z,894,6,9
10784,Logical path please help [javascript],2017-03-02T21:28:15.969Z,2017-03-03T22:45:29.207Z,1962,1,9
10473,Code & Play Adventure,2017-02-07T18:42:35.828Z,2017-03-03T22:44:46.790Z,3288,11,9
10770,Alejandro Visual Glitch,2017-03-01T22:34:29.338Z,2017-03-03T18:25:22.194Z,666,3,7
6580,Is code combat applicable for a 9 year old?,2016-01-25T17:56:40.817Z,2017-03-03T16:18:02.798Z,1897,3,9
10783,Hit and freeze help [javascript],2017-03-02T20:45:52.012Z,2017-03-03T04:58:41.032Z,1929,3,9
10785,Sarven shepherd help!,2017-03-02T23:54:15.955Z,2017-03-03T01:10:20.459Z,443,0,9
10763,Can someone see the error? (Lua),2017-03-01T07:08:49.945Z,2017-03-01T14:10:17.601Z,362,0,9
10778,Can wizards get at least 1 reliable weapon beside Lightning Twig?,2017-03-02T14:01:49.228Z,2017-03-02T20:33:35.967Z,679,0,9
3051,Slalom help with code,2015-03-12T02:52:54.969Z,2017-03-02T14:31:56.332Z,2838,0,9
10761,findNearestFriend function not noticed?,2017-03-01T06:20:09.509Z,2017-03-02T13:33:32.056Z,1072,1,1
10776,Circle walking always incomplete (JavaScript),2017-03-02T12:46:00.852Z,2017-03-02T13:20:35.188Z,504,0,9
10771,Backwoods fork please help [javascript],2017-03-02T02:46:47.620Z,2017-03-02T11:17:30.760Z,3309,2,9
10759,What is the last level in the kelvintaph glaciers cause i want to go too the ? world,2017-02-28T23:40:37.889Z,2017-03-01T23:41:35.856Z,602,0,9
